step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,175.39221699999999,1,1,0,5.9998443508279724,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,138.540843,1,1,0,0.13980466373963224,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,130.01241899999999,1,1,0,0.30018585593073155,20,1,0,-1,-1,-1,1,-1,-1,0,0
3,140.466285,1,1,0,0.16130236934957681,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,236.69493399999999,1,1,0,0.16161218121407753,20,1,1,-1,1,1,1,-1,-1,0,0
5,142.206785,1,1,0,0.18661183209417848,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,287.61843799999997,1,1,0,0.42360532002897555,20,1,1,-1,1,1,1,-1,-1,0,0
7,135.63618299999999,1,1,0,0.20329603400450427,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,242.97398699999999,1,1,0,11.043134596265268,20,1,1,-1,1,1,1,-1,-1,0,0
9,135.35353799999999,1,1,0,0.64005722965017997,20,1,0,-1,-1,-1,1,-1,-1,0,0
10,132.03451899999999,1,1,0,0.65113526811790245,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,241.49760900000001,1,1,0,3.0627962054809217,20,1,1,-1,1,1,1,-1,-1,0,0
12,126.95126400000001,1,1,0,0.83691671334037421,20,1,0,-1,-1,-1,1,-1,-1,0,0
13,122.300612,1,1,0,1.6030847991414043,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,114.381675,1,1,0,0.56806536755745518,20,1,0,-1,-1,-1,1,-1,-1,0,0
15,123.68704799999999,1,1,0,4.6992447593562492,20,1,1,-1,0,1,1,-1,-1,0,0
16,126.348173,1,1,0,0.58421862886701459,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,212.27743600000002,1,1,0,0.43794342306771394,20,1,1,-1,0,1,1,-1,-1,0,0
18,226.77996999999999,1,1,0,0.082672093304219096,20,1,1,-1,0,1,1,-1,-1,0,0
19,131.90796799999998,1,1,0,0.19554355433035236,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,200.28990499999998,1,1,0,0.036302383875753186,20,1,1,-1,0,1,1,-1,-1,0,0
21,113.487904,1,1,0,0.17044115880750554,20,1,0,-1,-1,-1,1,-1,-1,0,0
22,205.01609500000001,1,1,0,0.018449501179029729,20,1,1,-1,0,1,1,-1,-1,0,0
23,235.037643,1,1,0,0.077071966456367949,20,1,1,-1,0,1,1,-1,-1,0,0
24,129.114148,1,1,0,0.14629282036379765,20,1,0,-1,-1,-1,1,-1,-1,0,0
