step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,39.289727000000006,40,10
1,0,1,0,37.393146999999999,40,10
2,0,1,0,40.520571999999994,40,10
3,0,1,0,40.033158,40,10
4,0,1,0,36.440252999999998,40,10
5,0,1,0,37.618879,40,10
6,0,1,0,43.929533999999997,40,10
7,0,1,0,40.881005999999999,40,10
8,0,1,0,41.477964,40,10
9,0,1,0,41.900035000000003,40,10
10,0,1,0,40.313944999999997,40,10
11,0,1,0,40.021847999999999,40,10
12,0,1,0,39.293123999999999,40,10
13,0,1,0,42.106942000000004,40,10
14,0,1,0,38.544512000000005,40,10
15,0,1,0,40.682364999999997,40,10
16,0,1,0,42.962644000000004,40,10
17,0,1,0,39.404643,40,10
18,0,1,0,39.223903999999997,40,10
19,0,1,0,36.877211000000003,40,10
20,0,1,0,37.535814000000002,40,10
21,0,1,0,44.022007000000002,40,10
22,0,1,0,44.526761999999998,40,10
23,0,1,0,38.593313999999999,40,10
24,0,1,0,42.480300999999997,40,10
25,0,1,0,51.204513999999996,40,10
26,0,1,0,38.361890000000002,40,10
27,0,1,0,38.530335999999998,40,10
28,0,1,0,35.873251000000003,40,10
29,0,1,0,37.225031999999999,40,10
30,0,1,0,36.927224000000002,40,10
31,0,1,0,37.713285999999997,40,10
32,0,1,0,36.591115000000002,40,10
33,0,1,0,37.130854999999997,40,10
34,0,1,0,37.285986000000001,40,10
35,0,1,0,34.995587999999998,40,10
36,0,1,0,34.881574999999998,40,10
37,0,1,0,36.174895999999997,40,10
38,0,1,0,35.446691999999999,40,10
39,0,1,0,34.157288999999999,40,10
40,0,1,0,33.909984999999999,40,10
41,0,1,0,34.234783,40,10
42,0,1,0,34.943551000000006,40,10
43,0,1,0,32.68385,40,10
44,0,1,0,33.342703999999998,40,10
45,0,1,0,32.763038000000002,40,10
46,0,1,0,32.34196,40,10
47,0,1,0,32.841095000000003,40,10
48,0,1,0,30.564573000000003,40,10
49,0,1,0,30.702199999999998,40,10
50,0,1,0,31.513379,40,10
51,0,1,0,31.461331000000001,40,10
52,0,1,0,30.51529,40,10
53,0,1,0,29.935274,40,10
54,0,1,0,30.534876999999998,40,10
55,0,1,0,30.052823999999998,40,10
56,0,1,0,30.383332999999997,40,10
57,0,1,0,30.406115,40,10
58,0,1,0,29.811482999999999,40,10
59,0,1,0,28.398026999999999,40,10
