step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.8663183220666184,0.95,1.9163183220666185
2,0.2,0,2.699701951186003,0.95,1.749701951186003
3,0.30000000000000004,0,2.5168332247567458,0.95,1.5668332247567458
4,0.4,0,2.332641357763725,0.95,1.382641357763725
5,0.5,0,2.151463334799658,0.95,1.201463334799658
6,0.6000000000000001,0,1.9755666841739206,0.95,1.0255666841739206
7,0.7000000000000001,0,1.7965988513277213,0.95,0.8465988513277214
8,0.8,0,1.6156517080881054,0.95,0.6656517080881055
9,0.9,0,1.432590968486041,0.95,0.482590968486041
10,1.0,0,1.2516076700942411,0.95,0.30160767009424116
11,1.1,0,1.1039643249729638,0.95,0.15396432497296386
12,1.2000000000000002,0,0.9969726675420371,0.95,0.046972667542037105
13,1.3,0,0.9523619303460852,0.95,0.002361930346085228
14,1.4000000000000001,0,0.9571033128977963,0.95,0.00710331289779631
15,1.5,0,0.9551580513300485,0.95,0.005158051330048541
16,1.6,0,0.9575856300604283,0.95,0.007585630060428339
17,1.7000000000000002,0,0.9570371769523083,0.95,0.007037176952308322
18,1.8,0,0.9567225253132482,0.95,0.00672252531324824
19,1.9000000000000001,0,0.9553496000750487,0.95,0.005349600075048699
20,2.0,0,0.9701545727477773,0.95,0.020154572747777322
21,2.1,0,1.0945753624037269,0.95,0.14457536240372693
22,2.2,0,1.2198946908486965,0.95,0.26989469084869655
23,2.3000000000000003,0,1.268831417043799,0.95,0.31883141704379914
24,2.4000000000000004,0,1.1616438926924246,0.95,0.21164389269242467
25,2.5,0,1.0774708539788678,0.95,0.12747085397886782
26,2.6,0,1.024350457309292,0.95,0.07435045730929213
27,2.7,0,0.9952454911892941,0.95,0.04524549118929411
28,2.8000000000000003,0,0.9813341330069941,0.95,0.03133413300699417
29,2.9000000000000004,0,0.9823479527834003,0.95,0.0323479527834003
30,3.0,0,0.9966589902744314,0.95,0.04665899027443143
31,3.1,0,1.0271703805065755,0.95,0.07717038050657554
32,3.2,0,1.0732073720280726,0.95,0.12320737202807264
33,3.3000000000000003,0,1.134678969903029,0.95,0.18467896990302912
34,3.4000000000000004,0,1.2106464112620046,0.95,0.2606464112620046
35,3.5,0,1.2993999153236262,0.95,0.34939991532362624
36,3.6,0,1.3986056276930539,0.95,0.4486056276930539
37,3.7,0,1.5067141809896565,0.95,0.5567141809896565
38,3.8000000000000003,0,1.3215313687373558,0.95,0.3715313687373558
39,3.9000000000000004,0,1.1123128098713024,0.95,0.16231280987130248
40,4.0,0,0.9892952210715945,0.95,0.039295221071594555
41,4.1000000000000005,0,0.9639391093373552,0.95,0.013939109337355204
42,4.2,0,0.9593385896863295,0.95,0.009338589686329501
43,4.3,0,0.9613918983113033,0.95,0.011391898311303383
44,4.4,0,0.9562279316027779,0.95,0.006227931602777903
45,4.5,0,0.9893928463540084,0.95,0.039392846354008415
46,4.6000000000000005,0,1.096191884562938,0.95,0.14619188456293797
47,4.7,0,1.2425284753746397,0.95,0.2925284753746398
48,4.800000000000001,0,1.4045276904576078,0.95,0.4545276904576079
49,4.9,0,1.5797914834377047,0.95,0.6297914834377047
50,5.0,0,1.7599445777708296,0.95,0.8099445777708296
51,5.1000000000000005,0,1.9450613202705824,0.95,0.9950613202705825
52,5.2,0,2.1318988554083864,0.95,1.1818988554083865
53,5.300000000000001,0,2.3200655646818777,0.95,1.3700655646818778
54,5.4,0,2.5093747271803064,0.95,1.5593747271803065
55,5.5,0,2.6995156452225277,0.95,1.7495156452225278
56,5.6000000000000005,0,2.8903087780137082,0.95,1.9403087780137083
57,5.7,0,3.0816548588334727,0.95,2.131654858833473
58,5.800000000000001,0,3.273505036730529,0.95,2.3235050367305288
59,5.9,0,3.465299091775661,0.95,2.5152990917756615
60,6.0,0,3.657014464307908,0.95,2.7070144643079077
