step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,39.492905,1,0,0,8.9954349005577701,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,38.239087999999995,1,0,0,7.5796014605787985,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,41.749429999999997,1,0,0,0.24851626019540043,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,41.923075999999995,1,0,0,0.037098576726075257,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,38.110547000000004,1,0,0,0.3297801097581991,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,39.050567999999998,1,0,0,0.05323055116460277,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,45.990252000000005,1,0,0,0.026058769737471836,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,49.900371999999997,1,0,0,0.0030171410380009744,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,56.609383999999999,1,0,0,0.025364521418139913,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,42.841676,1,0,0,0.0084849646258717271,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,41.417199000000004,1,0,0,0.51190527871839175,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,46.33672,1,0,0,0.43780886222247051,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,41.235928999999999,1,0,0,0.49519526500668781,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,42.800839000000003,1,0,0,0.3765144176570891,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,62.244374999999998,1,0,0,0.078615932220463272,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,41.100967000000004,1,0,0,0.029248618523859581,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,47.434736000000001,1,0,0,1.9083648180437913,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,40.921379999999999,1,0,0,2.0918098820112716,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,41.469797,1,0,0,0.25322619080323339,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,37.343712000000004,1,0,0,0.13436517838204703,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,37.563333,1,0,0,0.057687994885363247,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,45.44511,1,0,0,0.75575535149869733,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,52.828043999999998,1,0,0,0.787789291547486,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,52.852018999999999,1,0,0,0.57629681813041411,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,44.523985000000003,1,0,0,0.96338320687375223,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,53.842353000000003,1,0,0,0.74391764268641436,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,41.735174000000001,1,0,0,0.8326746807417158,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,38.142196000000006,1,0,0,1.7985840423438459,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,36.134157000000002,1,0,0,0.64358409380440373,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,37.598979,1,0,0,0.93611392377381608,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,38.537277000000003,1,0,0,1.0084414918389293,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,39.250031,1,0,0,0.88900219714655604,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,39.003458999999999,1,0,0,0.83860216628278972,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,41.004365999999997,1,0,0,0.7431142667315247,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,41.247290999999997,1,0,0,0.68147565806712085,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,36.883299000000001,1,0,0,0.63898762824343647,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,35.735590999999999,1,0,0,0.49290748364351444,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,36.289027000000004,1,0,0,0.52100354092125745,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,38.670085,1,0,0,0.25502328951904069,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,38.645899999999997,1,0,0,0.030561761948260026,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,36.197075000000005,1,0,0,0.055163752793070335,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,38.156724000000004,1,0,0,0.052588178304501125,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,38.309409000000002,1,0,0,0.033188951908566154,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,35.403297999999999,1,0,0,0.15260332171310406,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,35.198445,1,0,0,0.26705870695904921,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,35.513004000000002,1,0,0,0.11944941125861896,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,34.452537999999997,1,0,0,0.052174735757510568,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,36.315335999999995,1,0,0,0.057417927585223023,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,32.376771999999995,1,0,0,0.027855847089063818,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,32.677976000000001,1,0,0,0.031209820567912504,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,33.631640999999995,1,0,0,0.01696972295075324,40,1,-1,-1,-1,-1,1,-1,-1,0,0
51,39.37229,1,0,0,0.014200303794748192,40,1,-1,-1,-1,-1,1,-1,-1,0,0
52,46.978231999999998,1,0,0,0.010047792168513633,40,1,-1,-1,-1,-1,1,-1,-1,0,0
53,31.663616999999999,1,0,0,0.0072573349138229026,40,1,-1,-1,-1,-1,1,-1,-1,0,0
54,36.257508000000001,1,0,0,0.0053119899540615585,40,1,-1,-1,-1,-1,1,-1,-1,0,0
55,31.603142999999999,1,0,0,0.0038546144304342062,40,1,-1,-1,-1,-1,1,-1,-1,0,0
56,37.906266000000002,1,0,0,0.0027966838383224799,40,1,-1,-1,-1,-1,1,-1,-1,0,0
57,40.914867999999998,1,0,0,0.002032478863828411,40,1,-1,-1,-1,-1,1,-1,-1,0,0
58,32.246737999999993,1,0,0,0.0014751270848012829,40,1,-1,-1,-1,-1,1,-1,-1,0,0
59,29.213337999999997,1,0,0,0.0010708889164823846,40,1,-1,-1,-1,-1,1,-1,-1,0,0
