step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,51.114624999999997,1,0,0,8.9954273788768067,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,38.470302999999994,1,0,0,7.5796083572135942,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,39.409271000000004,1,0,0,0.24851890782379668,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,52.840536,1,0,0,0.0010976419142573505,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,38.534353000000003,1,0,0,0.21224990668193786,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,40.951227000000003,1,0,0,0.034117282528331877,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,40.661295000000003,1,0,0,0.00085654185234550673,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,42.890217,1,0,0,0.0020419946981652163,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,52.621486000000004,1,0,0,0.0020047743824637798,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,41.294579999999996,1,0,0,0.0071498594989826709,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,41.175416999999996,1,0,0,0.012787559530687794,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,40.195222999999999,1,0,0,0.39731822768673941,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,42.345478,1,0,0,0.51495911083721735,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,41.247441999999999,1,0,0,0.33491945786772553,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,41.554637,1,0,0,0.091207994018832908,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,40.429620999999997,1,0,0,0.0093347560459832099,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,42.801921999999998,1,0,0,0.94344258557028227,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,47.651602000000004,1,0,0,0.80733876326511977,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,44.989709000000005,1,0,0,0.24022635245763008,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,44.191855000000004,1,0,0,0.51187737151855295,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,39.757894,1,0,0,0.3705508582186991,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,41.862082999999998,1,0,0,0.19591238574622941,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,46.373249000000001,1,0,0,0.77673999570218633,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,48.262445999999997,1,0,0,0.66364649789876751,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,49.687703999999997,1,0,0,0.20714629569430315,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,45.842905000000002,1,0,0,0.38567359325147199,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,42.391974999999995,1,0,0,1.0804724434900099,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,38.789411000000001,1,0,0,0.65062428532184191,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,39.023128,1,0,0,0.70041490899501213,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,39.782520000000005,1,0,0,0.71276476239555353,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,41.432850000000002,1,0,0,0.65194754067785765,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,39.984798000000005,1,0,0,0.64047033328820613,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,39.424750000000003,1,0,0,0.63659039249697669,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,39.200299999999999,1,0,0,0.030326290380428979,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,38.496952999999998,1,0,0,0.54132149574441635,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,39.468111,1,0,0,0.19718397039585972,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,36.162582,1,0,0,0.26300649966396367,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,35.270643,1,0,0,0.020714060879583843,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,36.073265999999997,1,0,0,0.044414503395136147,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,36.217174999999997,1,0,0,0.0035888858852712955,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,35.458294000000002,1,0,0,0.0056717587423313421,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,34.749426999999997,1,0,0,0.046055513150256799,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,36.011941,1,0,0,0.059133641624253878,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,32.611904999999993,1,0,0,0.032727430675381065,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,35.401877999999996,1,0,0,0.014276584016627555,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,34.449926999999995,1,0,0,0.0078396346102693158,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,34.803899000000001,1,0,0,0.011837065322729901,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,34.450827000000004,1,0,0,0.0051316953277629127,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,35.275672,1,0,0,0.0045903726986555515,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,32.233908,1,0,0,0.0032820154885263362,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,34.608513000000002,1,0,0,0.0023352191271958649,40,1,-1,-1,-1,-1,1,-1,-1,0,0
51,32.329746999999998,1,0,0,0.0017101423636290054,40,1,-1,-1,-1,-1,1,-1,-1,0,0
52,32.451605000000001,1,0,0,0.0012419934315183376,40,1,-1,-1,-1,-1,1,-1,-1,0,0
53,32.132287000000005,1,0,0,0.00090037265594964376,40,1,-1,-1,-1,-1,1,-1,-1,0,0
54,30.775265999999998,1,0,0,0.00065364140162207918,40,1,-1,-1,-1,-1,1,-1,-1,0,0
55,30.934884999999998,1,0,0,0.00047447380461992093,40,1,-1,-1,-1,-1,1,-1,-1,0,0
56,31.668659000000002,1,0,0,0.00034434324742875266,40,1,-1,-1,-1,-1,1,-1,-1,0,0
57,30.795584999999999,1,0,0,0.00024987809734668316,40,1,-1,-1,-1,-1,1,-1,-1,0,0
58,29.895870000000002,1,0,0,0.00018134942164118901,40,1,-1,-1,-1,-1,1,-1,-1,0,0
59,30.027536999999999,1,0,0,0.00013160907920214664,40,1,-1,-1,-1,-1,1,-1,-1,0,0
