step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,-1.8,-12.5,1.5707963267948966,1.5,,,0,2.0677213142644142,0,0,0
0,0,obstacle,0,constant_velocity,-1.4734392390905198,-7.5000000000000062,,,1.753362173198193e-17,0.28634577323338484,0,2.0677213142644142,0,0,0
1,0.10000000000000001,ego,-1,,-1.7999999994981799,-12.335003811001727,1.5707963208909546,1.7999237799654573,,,0.16499618899827337,1.9321982481458468,0,42.795400999999998,0
1,0.10000000000000001,obstacle,0,constant_velocity,-1.4734392390905198,-7.4713654226766675,,,1.753362173198193e-17,0.28634577323338484,0.16499618899827337,1.9321982481458468,0,42.795400999999998,0
2,0.20000000000000001,ego,-1,,-1.7999999989861779,-12.14124588873732,1.5707963272629715,2.075234665322697,,,0.3587541112626802,1.7682931300437554,0,38.249399000000004,0
2,0.20000000000000001,obstacle,0,turn_right,-1.4725803306206191,-7.4427437299467369,,,0.0085890846990057893,0.28621692729930975,0.3587541112626802,1.7682931300437554,0,38.249399000000004,0
3,0.30000000000000004,ego,-1,,-1.800000126350032,-11.931229850633766,1.5707975344474616,2.1250860967493868,,,0.56877014936623382,1.5884975599684019,0,38.673062000000002,0
3,0.30000000000000004,obstacle,0,turn_right,-1.4708632866404661,-7.414160679401764,,,0.01717043980152828,0.28583050544972832,0.56877014936623382,1.5884975599684019,0,38.673062000000002,0
4,0.40000000000000002,ego,-1,,-1.8000004324061489,-11.718875156044543,1.570798001754417,2.1220077950395142,,,0.78112484395545678,1.4066949851751758,0,37.514282000000001,0
4,0.40000000000000002,obstacle,0,turn_right,-1.4682896523737461,-7.3856419938579414,,,0.025736342667199315,0.28518685543822242,0.78112484395545678,1.4066949851751758,0,37.514282000000001,0
5,0.5,ego,-1,,-1.8005212837509523,-11.508280504180327,1.5757537155876242,2.089902434078998,,,0.99171949581967311,1.2286732801603548,0,36.574252000000001,0
5,0.5,obstacle,0,turn_right,-1.4648617439175842,-7.3572133382073064,,,0.034279084561620883,0.28428655650635737,0.99171949581967311,1.2286732801603548,0,36.574252000000001,0
6,0.60000000000000009,ego,-1,,-1.802150862916724,-11.298956515084813,1.5814054829623923,2.0967097801236214,,,1.2010434849151874,1.0532919823805862,0,37.618938,0
6,0.60000000000000009,obstacle,0,turn_right,-1.4605826461582134,-7.3289002963210663,,,0.042790977593705787,0.28313041886240353,1.2010434849151874,1.0532919823805862,0,37.618938,0
7,0.70000000000000007,ego,-1,,-1.8044856101364299,-11.089169262834574,1.5824442756681099,2.099295282285206,,,1.4108307371654263,0.87691870270219918,0,40.241559000000002,0
