step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,40.844097000000005,40,10
1,0,1,0,38.962213000000006,40,10
2,0,1,0,39.025821000000001,40,10
3,0,1,0,40.535519000000001,40,10
4,0,1,0,44.313893,40,10
5,0,1,0,39.285899000000001,40,10
6,0,1,0,40.146410000000003,40,10
7,0,1,0,43.124665999999998,40,10
8,0,1,0,44.983176999999998,40,10
9,0,1,0,44.195841999999999,40,10
10,0,1,0,40.285719999999998,40,10
11,0,1,0,39.855646,40,10
12,0,1,0,39.724790000000006,40,10
13,0,1,0,39.383901999999999,40,10
14,0,1,0,41.331268999999999,40,10
15,0,1,0,38.780042000000002,40,10
16,0,1,0,37.931323000000006,40,10
17,0,1,0,38.585568000000002,40,10
18,0,1,0,37.704077000000005,40,10
19,0,1,0,43.853110999999998,40,10
20,0,1,0,45.480327000000003,40,10
21,0,1,0,43.25506,40,10
22,0,1,0,41.793814999999995,40,10
23,0,1,0,39.739007999999998,40,10
24,0,1,0,38.121749000000001,40,10
25,0,1,0,39.416373,40,10
26,0,1,0,37.875157000000002,40,10
27,0,1,0,38.198872999999999,40,10
28,0,1,0,37.249005000000004,40,10
29,0,1,0,39.500681,40,10
30,0,1,0,37.857303000000002,40,10
31,0,1,0,36.961016000000001,40,10
32,0,1,0,38.278864000000006,40,10
33,0,1,0,36.940989000000002,40,10
34,0,1,0,39.117063000000002,40,10
35,0,1,0,37.358540000000005,40,10
36,0,1,0,37.590334000000006,40,10
37,0,1,0,37.090508999999997,40,10
38,0,1,0,33.990293000000001,40,10
39,0,1,0,33.905985999999999,40,10
40,0,1,0,33.955489,40,10
41,0,1,0,34.222779000000003,40,10
42,0,1,0,34.372308999999994,40,10
43,0,1,0,33.357098000000001,40,10
44,0,1,0,33.107089999999999,40,10
45,0,1,0,32.878362000000003,40,10
46,0,1,0,32.090476000000002,40,10
47,0,1,0,30.726232,40,10
48,0,1,0,39.826722000000004,40,10
49,0,1,0,31.505932000000001,40,10
50,0,1,0,31.426101999999997,40,10
51,0,1,0,30.972131999999998,40,10
52,0,1,0,29.329826999999998,40,10
53,0,1,0,30.271901,40,10
54,0,1,0,30.515367000000001,40,10
55,0,1,0,29.154558999999999,40,10
56,0,1,0,29.305260999999998,40,10
57,0,1,0,28.889503000000001,40,10
58,0,1,0,28.890985000000001,40,10
59,0,1,0,28.369147999999999,40,10
