step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,50.924216000000001,1,0,0,8.9954801793955887,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,40.549901999999996,1,0,0,7.5795682984646646,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,37.327688999999999,1,0,0,4.567078934510376e-05,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,37.672032999999999,1,0,0,0.0068772678340914689,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,36.408256999999999,1,0,0,0.010382876875819637,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,37.221741000000002,1,0,0,0.00073452750944700683,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,38.359339999999996,1,0,0,0.0038967878086652655,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,39.961390000000002,1,0,0,0.023015510165104502,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,39.556212000000002,1,0,0,0.016388388570379119,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,40.686146999999998,1,0,0,0.45941488514848405,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,40.519013999999999,1,0,0,0.41658512430609024,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,39.466103000000004,1,0,0,0.59534581836369349,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,39.286586,1,0,0,0.42287349473268704,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,38.524901,1,0,0,0.093176994383331366,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,52.219580999999998,1,0,0,2.1560645252767365,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,39.218187999999998,1,0,0,0.98177679670917128,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,37.201892999999998,1,0,0,0.75363310374633397,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,46.489322999999999,1,0,0,0.24624852510170667,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,37.147661999999997,1,0,0,0.4884848663522583,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,40.492535000000004,1,0,0,0.21506974281783203,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,43.867955000000002,1,0,0,0.70715241836794729,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,40.653867000000005,1,0,0,0.83026532745561021,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,41.648689000000005,1,0,0,1.029770999610033,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,41.905520000000003,1,0,0,0.67493915653707282,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,37.121042000000003,1,0,0,3.3869327974715517,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,38.213156999999995,1,0,0,0.74466972221265526,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,37.088801999999994,1,0,0,0.8311761456345208,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,37.247910000000005,1,0,0,1.0849757461032121,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,36.206079000000003,1,0,0,0.96467212884232501,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,38.990943000000001,1,0,0,0.88092000580236429,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,37.470286000000002,1,0,0,0.79578695337270255,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,36.675227,1,0,0,0.72165701423675177,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,37.247699000000004,1,0,0,0.66989332290370074,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,46.982777000000006,1,0,0,0.64062228183713044,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,53.173777000000001,1,0,0,0.64227211216550018,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,53.014620000000001,1,0,0,0.16721958688324767,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,42.446632999999999,1,0,0,0.21237718871652317,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,35.354695,1,0,0,0.13639772317207449,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,33.265352999999998,1,0,0,0.054031561912660842,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,33.415143999999998,1,0,0,0.12759807723155159,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,33.428268999999993,1,0,0,0.097874238329844182,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,33.681140999999997,1,0,0,0.14616558220110451,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,32.689796000000001,1,0,0,0.084989708900972308,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,32.869121,1,0,0,0.074902909729137337,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,44.146946999999997,1,0,0,0.033729759981111287,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,31.648135,1,0,0,0.042373253070261872,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,32.618762000000004,1,0,0,0.022532049835447075,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,31.3035,1,0,0,0.018453877788957559,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,31.790621999999999,1,0,0,0.013377749861313095,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,32.108196999999997,1,0,0,0.0095887262894334656,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,31.989193999999998,1,0,0,0.0070251927674694877,40,1,-1,-1,-1,-1,1,-1,-1,0,0
51,31.882484000000002,1,0,0,0.005101289449105849,40,1,-1,-1,-1,-1,1,-1,-1,0,0
52,29.645444999999999,1,0,0,0.0037044366703854717,40,1,-1,-1,-1,-1,1,-1,-1,0,0
53,30.677769000000001,1,0,0,0.0026907925859950758,40,1,-1,-1,-1,-1,1,-1,-1,0,0
54,31.252563999999996,1,0,0,0.0019538826130765185,40,1,-1,-1,-1,-1,1,-1,-1,0,0
55,37.151077999999998,1,0,0,0.0014185021634225035,40,1,-1,-1,-1,-1,1,-1,-1,0,0
56,29.388204000000002,1,0,0,0.0010296599615430867,40,1,-1,-1,-1,-1,1,-1,-1,0,0
57,28.284437,1,0,0,0.00074737907055190346,40,1,-1,-1,-1,-1,1,-1,-1,0,0
58,28.676231000000001,1,0,0,0.00054244590937508621,40,1,-1,-1,-1,-1,1,-1,-1,0,0
59,37.772120999999999,1,0,0,0.00039368157976880767,40,1,-1,-1,-1,-1,1,-1,-1,0,0
