step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,38.113028999999997,1,0,0,8.9954704640218903,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,39.038372000000003,1,0,0,7.5795748932702764,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,39.493493999999998,1,0,0,0.24851767278386219,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,39.944488999999997,1,0,0,0.81201180054466249,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,39.174225999999997,1,0,0,0.06095623331947362,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,40.045296999999998,1,0,0,0.037279783479233337,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,39.881360000000001,1,0,0,0.0013039143352444479,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,41.505962000000004,1,0,0,0.026541044641892809,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,41.592504000000005,1,0,0,0.019258519325134841,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,40.115268,1,0,0,0.39393603922455811,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,40.519164000000004,1,0,0,0.4441041320619849,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,41.920669000000004,1,0,0,0.53648935230555383,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,43.765853,1,0,0,0.4724759973010772,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,42.042415999999996,1,0,0,0.11114370074340528,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,40.286989000000005,1,0,0,0.0093641762928218034,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,41.001547000000002,1,0,0,3.4990961322220451,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,41.315756,1,0,0,0.79890349044769959,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,38.584862000000001,1,0,0,0.15609574862756384,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,39.909372999999995,1,0,0,0.87918297659837485,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,45.307409999999997,1,0,0,0.19798799757472502,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,40.569579000000004,1,0,0,0.49748833097779221,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,45.765647000000001,1,0,0,0.46428919054738593,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,42.634325000000004,1,0,0,0.9701996436346394,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,52.226584000000003,1,0,0,0.47377782326879941,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,40.734458000000004,1,0,0,2.3897801806905066,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,39.263072000000001,1,0,0,0.67072582260590119,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,42.580964000000002,1,0,0,0.87505032462345722,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,39.224461000000005,1,0,0,0.95447381558232447,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,39.670665999999997,1,0,0,0.94543929767088852,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,47.521475000000002,1,0,0,0.79223086417565702,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,39.750064000000002,1,0,0,0.75879059853399122,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,38.152332999999999,1,0,0,0.68088840373557269,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,40.115268,1,0,0,0.647385989397957,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,40.694803,1,0,0,0.64079112240619274,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,36.886983999999998,1,0,0,0.14128733307094793,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,48.585928000000003,1,0,0,0.1780467745912771,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,40.458940999999996,1,0,0,0.19813613959550547,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,35.248635999999998,1,0,0,0.25631763606047858,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,35.396323000000002,1,0,0,0.069165414781451495,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,35.081913999999998,1,0,0,0.073209124771736162,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,35.748832999999998,1,0,0,0.089351928118965473,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,34.127127000000002,1,0,0,0.075487740410262683,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,36.108235000000001,1,0,0,0.090574601175068714,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,34.234366999999999,1,0,0,0.029165247297604266,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,33.287033999999998,1,0,0,0.036763664352663171,40,1,-1,-1,-1,-1,1,-1,-1,0,0
