test_suite,test_name,test_root,matrix_identity,pair_case,case,seed,step,obstacle,D_max,D_min,S,automatically_compute_sample_size,budget_usage,certification_status,classes,environment,eta,eta_raw,lambda,log_file,nominal_resampling_baseline,nominal_risk,num_scenarios,obstacles,profile,q_support,qstar_risk,radius_d,radius_m,repeat,repeatable,rho,rho_raw,risk_lift,run_id,safe_horizon_enabled,solver_style,transport_cost,trial_error,trial_status,tv,tv_bound
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,212,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,212,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,213,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,213,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,213,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,213,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,214,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,214,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,214,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,214,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,215,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,215,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,215,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,215,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,216,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,216,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,216,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,216,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,217,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,217,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,217,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,217,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,218,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,218,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,218,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,218,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,219,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,219,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,219,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,219,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,220,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,220,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,220,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,220,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,221,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,221,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,221,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,221,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,222,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,222,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,222,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,222,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,223,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,223,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,223,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,223,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,224,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,224,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,224,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,224,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,225,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,225,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,225,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,225,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,226,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,226,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,226,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,226,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,227,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,227,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,227,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,227,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,228,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,228,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,228,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,228,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,229,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,229,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,229,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,229,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,230,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,230,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,230,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,230,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,231,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,231,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,231,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,231,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,232,0,0.129695,0.0657169,1123,true,0,see_decisions,2,roundabout,0.38552,0.38552,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,232,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,0.760839
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,hybrid_fixed_radius_standard_roundabout_o2_c2_m3,78,232,1,0.0905342,0.0458782,1123,true,0,see_decisions,2,roundabout,0.552278,0.552278,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,false,0,1123,2,standard,3,0,3,232,0,,0.05,0.05,0,hybrid_fixed_radius_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,hybrid_fixed_radius,0,,OK,0,1
