test_suite,test_name,test_root,matrix_identity,pair_case,case,variant,seed,log_file,collision,termination,path_completed,steps,acceleration_weight,automatically_compute_sample_size,brake_candidate_count,brake_feasible_count,certificate_requested_decisions,certification_status,certified_decisions,certified_fraction_all_decisions,classes,collision_radius,collision_timestep_count,control_smoothness_cost,dro_budget_active_count,dro_budget_active_fraction,dro_summary_count,dt,environment,executed_control_steps,facet_warning_count,fallback_step_count,final_mpc_cost,final_path_fraction,free_poly_over_20_count,harness_failure_count,homotopy_auto_count,homotopy_left_count,homotopy_path_count,homotopy_right_count,homotopy_try_count,integrated_control_effort_unweighted,integrated_control_effort_weighted,log_complete,max_abs_acceleration,max_abs_delta_acceleration,max_abs_delta_omega,max_abs_omega,max_anchor_shift,max_constraint_build_ms,max_controller_solve_ms,max_dro_lambda,max_dro_rho,max_dro_risk_eval_ms,max_dro_risk_lift,max_dro_tv,max_dual_residual,max_free_poly_facets,max_free_poly_vertices,max_mpc_cost,max_path_fraction,max_primal_residual,max_qp_constraints,max_qp_iterations,max_qp_solve_ms,max_raw_collision_constraints,max_rf_rejected_required,max_rf_removed,max_sqp_final_violation,max_sqp_violated_constraints,max_support_active,max_support_union,max_transport_cost,mean_abs_acceleration,mean_abs_delta_acceleration,mean_abs_delta_omega,mean_abs_omega,mean_actual_clearance,mean_constraint_build_ms,mean_control_effort_unweighted,mean_control_effort_weighted,mean_controller_solve_ms,mean_dro_nominal_risk,mean_dro_qstar_risk,mean_dro_rho,mean_dro_risk_eval_ms,mean_dro_risk_lift,mean_dro_tv,mean_free_poly_facets,mean_mpc_cost,mean_qp_constraints,mean_qp_iterations,mean_qp_solve_ms,mean_support_union,mean_transport_cost,min_actual_center_distance,min_actual_clearance,min_actual_clearance_step,min_mpc_cost,min_sh_anchor_clearance,mpc_cost_sample_count,near_miss_0p10_count,near_miss_0p10_fraction,near_miss_0p25_count,near_miss_0p25_fraction,near_miss_0p50_count,near_miss_0p50_fraction,nominal_fallback_attempt_count,nominal_fallback_success_count,nominal_resampling_baseline,num_scenarios,obstacles,path_length,profile,qp_converged_count,qp_failed_count,qp_solve_count,repeat,repeatable,rf_removal_accepted_count,rf_removal_rejected_count,rms_acceleration,rms_omega,run_id,safe_horizon_enabled,solver_style,sqp_support_exceeded_iteration_count,steering_weight,support_certified_count,support_certified_fraction_evaluated,support_eval_count,support_exceeded_count,support_limit,support_not_evaluated_count,total_control_effort_unweighted,total_control_effort_weighted,trial_error,trial_status
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,sh_mpcc_dro_standard_straight_o2_c2_m3,dro,77,sh_mpcc_dro_standard_straight_o2_c2_m3/seed_77/repeat_0.log,0,no_admissible_control,0,67,0.1,true,31,8,68,see_decisions,31,0.8985507246376812,2,0.95,0,297.7533368621758,61,0.4485294117647059,136,0.1,straight,67,0,1,43.3194,0.257666,0,1,31,31,31,31,124,19.438281504200003,1.94382815042,1,5.0,7.99954,1.5999789999999998,0.8,3.96549,95.0022,126.50500000000001,2.49966,0.0726979,0.040595,0.083372,0.791667,185.845,15,16,45.3447,0.257666,1.63179,615,26,83.77329999999999,2246,18,2,1.62769,64,15,15,0.0608196,0.9462856441791044,1.0331273454545453,0.43866828484848486,0.42896961431343283,0.37490828955882355,43.716230882352946,2.9012360454029853,0.2901236045402985,54.18410441176471,0.028225513538970588,0.040025230780882354,0.02281465294117647,0.028564779411764704,0.011799725675735295,0.15662436764705884,6.676119402985075,12.186851813432835,473.8074074074074,6.887407407407407,5.217824985294118,5.0144927536231885,0.009951133823529412,0.956998,0.00699815,41,-13.1646,-0.0808681,67,28,0.4117647058823529,40,0.5882352941176471,53,0.7794117647058824,0,0,false,1123,2,25.0,standard,662,13,675,0,,37,30,1.6246771389234995,0.5115260370865435,sh_mpcc_dro_standard_straight_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_dro,36,0.1,62,0.8985507246376812,69,7,8,0,194.382815042,19.4382815042,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,sh_mpcc_dro_standard_straight_o2_c2_m3,dro,78,sh_mpcc_dro_standard_straight_o2_c2_m3/seed_78/repeat_0.log,0,no_admissible_control,0,46,0.1,true,24,4,47,see_decisions,22,0.8958333333333334,2,0.95,0,110.40750935751302,43,0.4574468085106383,94,0.1,straight,46,0,1,37.1219,0.202147,0,1,24,24,24,24,96,6.0597544580000005,0.6059754458,1,4.99755,6.6815500000000005,1.5997400000000002,0.8,3.86648,94.35050000000001,167.368,2.58534,0.047722,0.06996999999999999,0.0466695,0.567253,520.506,18,18,37.1219,0.202147,1.45525,579,28,120.667,2246,29,2,1.34062,55,13,14,0.0342095,0.5844139695652174,0.7970074844444445,0.3791845555555556,0.4233188456521739,0.4120350134042553,49.58946808510638,1.317337925652174,0.1317337925652174,62.00623829787234,0.03592864978723404,0.04770507595744681,0.02159868085106383,0.032595,0.011776426808510638,0.1742649255319149,6.889285714285714,9.088367826086957,489.3220338983051,7.036016949152542,6.995897872340426,5.270833333333333,0.008539555319148935,0.956716,0.00671637,26,-13.0021,-0.42737,46,25,0.5319148936170213,29,0.6170212765957447,35,0.7446808510638298,0,0,false,1123,2,25.0,standard,460,12,472,0,,23,23,1.0328229839374838,0.5006138835909405,sh_mpcc_dro_standard_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_dro,29,0.1,43,0.8958333333333334,48,5,8,0,60.59754458,6.059754458,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,sh_mpcc_resample_shift_and_boost_roundabout_o2_c2_m3,nominal_resample,77,sh_mpcc_resample_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,282,0.1,true,13,5,283,see_decisions,266,0.9858657243816255,2,0.95,0,107.37906126736473,0,,0,0.1,roundabout,283,0,0,-8.55151,0.946892,0,0,13,13,13,13,52,10.85212671,1.085212671,1,5.0,6.3914800000000005,1.4730599999999998,0.8,3.72147,95.0568,105.391,,,0.0,,,9.96915e-05,19,20,30.4717,0.946892,2.35138e-07,750,10,6.41328,2246,26,2,0.0,0,9,10,,0.13632661375939611,0.13735803921985815,0.07274026382978724,0.2717453434628975,6.842531182253521,20.62139151943463,0.3834673749116608,0.03834673749116608,28.127274558303885,,,,0.0,,,4.741075268817204,-13.571005909893993,355.97879858657245,3.0402826855123677,2.5172689752650177,0.9469964664310954,,0.957954,0.00795413,51,-16.1005,0.002,283,23,0.08098591549295775,35,0.12323943661971831,43,0.15140845070422534,0,0,true,1123,2,50.2596,shift_and_boost,2830,0,2830,0,,269,13,0.5347535637655402,0.31225934074742917,sh_mpcc_resample_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_resample,28,0.1,279,0.9858657243816255,283,4,8,0,108.5212671,10.85212671,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,sh_mpcc_resample_shift_and_boost_roundabout_o2_c2_m3,nominal_resample,78,sh_mpcc_resample_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,387,0.1,true,55,8,388,see_decisions,318,0.9561855670103093,2,0.95,0,114.07726735246676,0,,0,0.1,roundabout,388,0,0,-13.5043,0.929357,0,0,55,55,55,55,220,12.507863314664,1.2507863314664,1,3.13775,3.954685,1.573304,0.8,3.6794,134.354,143.095,,,0.0,,,9.97723e-05,19,21,70.0273,0.929357,2.55636e-07,683,10,5.45195,2246,19,2,0.0,0,11,12,,0.18843255249460308,0.21749960529715762,0.05276717610852713,0.21569500036340206,4.63641286714653,26.441040979381444,0.3223676112026804,0.03223676112026804,34.37148840206186,,,,0.0,,,5.219411375661376,5.220554868556701,376.6056701030928,4.073711340206185,2.9179188144329897,2.3556701030927836,,0.956059,0.00605908,69,-16.1005,0.002,388,112,0.2879177377892031,122,0.31362467866323906,137,0.35218508997429304,0,0,true,1123,2,50.2596,shift_and_boost,3880,0,3880,0,,332,55,0.4866448825986316,0.29247959106504084,sh_mpcc_resample_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_resample,108,0.1,371,0.9561855670103093,388,17,8,0,125.07863314664,12.507863314664,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_resample_shift_and_boost_straight_o2_c2_m3,nominal_resample,77,sh_mpcc_resample_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,165,0.1,true,32,4,166,see_decisions,130,0.9640718562874252,2,0.95,0,449.47698876347334,0,,0,0.1,straight,166,0,0,-5.58157,0.923645,0,0,32,32,32,32,128,33.71031147627352,3.371031147627352,1,5.0,7.9992,1.599974,0.8,4.17499,126.90199999999999,267.98499999999996,,,0.0,,,17.7456,17,20,90.1708,0.923645,0.0970359,616,24,6.02259,2246,26,2,0.0192368,18,10,11,,0.7031384316604208,0.7187525883841939,0.2713947285327879,0.34722652492,2.1999305046107787,30.226457228915663,2.0307416551972,0.20307416551971996,39.489743975903615,,,,0.0,,,5.806752873563219,6.877509765060241,400.36883749239195,4.947656725502131,3.2307468012048193,3.0419161676646707,,0.956604,0.00660351,41,-16.1212,-0.659431,166,40,0.23952095808383234,64,0.38323353293413176,83,0.49700598802395207,1,1,true,1123,2,25.0,shift_and_boost,1632,11,1643,0,,134,32,1.342342629514226,0.4783914229676804,sh_mpcc_resample_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_resample,31,0.1,161,0.9640718562874252,167,6,8,0,337.1031147627352,33.71031147627352,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_resample_shift_and_boost_straight_o2_c2_m3,nominal_resample,78,sh_mpcc_resample_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,151,0.1,true,29,4,152,see_decisions,117,0.9605263157894737,2,0.95,0,164.69928406555994,0,,0,0.1,straight,152,0,0,-5.92176,0.885537,0,0,29,29,29,29,116,13.93200153821625,1.393200153821625,1,5.0,6.4435400000000005,1.5999970000000001,0.8,3.98039,107.45599999999999,118.56099999999999,,,0.0,,,9.87301e-05,16,18,41.7828,0.885537,2.63129e-07,608,10,6.120839999999999,2246,51,2,5.50163e-05,3,9,11,,0.3882762768429108,0.37241255444167365,0.28807171719415897,0.28571597526759607,2.0744493999346405,28.44923289473684,0.9165790485668586,0.09165790485668586,36.69833092105263,,,,0.0,,,5.903445512820513,-3.0587100986842106,407.9894109861019,4.685638649900728,3.141764927631579,2.6776315789473686,,0.956603,0.00660321,24,-16.1141,-0.520862,152,38,0.24836601307189543,63,0.4117647058823529,80,0.5228758169934641,0,0,true,1123,2,25.0,shift_and_boost,1511,0,1511,0,,122,29,0.8589926310013473,0.4227413852598812,sh_mpcc_resample_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_resample,39,0.1,146,0.9605263157894737,152,6,8,0,139.3200153821625,13.93200153821625,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_resample_standard_roundabout_o2_c2_m3,nominal_resample,77,sh_mpcc_resample_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,284,0.1,true,29,12,285,see_decisions,255,0.9929824561403509,2,0.95,0,48.77692515878444,0,,0,0.1,roundabout,285,0,0,-13.3802,0.938851,0,0,29,29,29,29,116,8.26163832975,0.826163832975,1,3.35522,3.6273769999999996,1.075054,0.8,3.84782,94.5797,105.365,,,0.0,,,9.98717e-05,18,20,16.7102,0.938851,2.78263e-07,753,10,8.70862,2246,13,2,8.22362e-05,1,9,9,,0.1496688388465614,0.12195320145070422,0.06823123711267606,0.28324660445614036,4.866166252097902,24.54074807017544,0.28988204665789474,0.028988204665789472,32.46127333333333,,,,0.0,,,5.509572400388727,-13.02128465614035,389.5783174938402,3.5586061246040126,2.8572007684210528,1.3614035087719298,,0.957902,0.00790188,56,-16.1005,0.002,285,23,0.08041958041958042,50,0.17482517482517482,82,0.2867132867132867,0,0,true,1123,2,50.2596,standard,2841,0,2841,0,,255,29,0.4166447946726544,0.3410116228385359,sh_mpcc_resample_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_resample,16,0.1,283,0.9929824561403509,285,2,8,0,82.6163832975,8.26163832975,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_resample_standard_roundabout_o2_c2_m3,nominal_resample,78,sh_mpcc_resample_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,302,0.1,true,35,8,303,see_decisions,261,0.976897689768977,2,0.95,0,287.0655544408344,0,,0,0.1,roundabout,303,0,0,-14.406,0.943737,0,0,35,35,35,35,140,20.729473316,2.0729473316,1,4.99998,6.95933,1.59993,0.8,4.13949,118.213,127.823,,,0.0,,,9.94864e-05,18,20,42.916,0.943737,2.91192e-07,721,13,8.94027,2246,18,2,0.0,0,10,11,,0.2894751712027723,0.3139855252317881,0.1261062976821192,0.30537016864686467,5.203166666611843,25.27511320132013,0.6841410335313531,0.06841410335313532,33.31404587458746,,,,0.0,,,5.383823529411765,-8.038693673267327,375.2046204620462,4.025742574257426,3.0121461386138617,2.128712871287129,,0.956385,0.00638508,66,-16.1005,-0.00787231,303,63,0.20723684210526316,94,0.3092105263157895,116,0.3815789473684211,0,0,true,1123,2,50.2596,standard,3030,0,3030,0,,267,35,0.7412908557983277,0.36691761953998836,sh_mpcc_resample_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_resample,37,0.1,296,0.976897689768977,303,7,8,0,207.29473316,20.729473316,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,sh_mpcc_resample_standard_straight_o2_c2_m3,nominal_resample,77,sh_mpcc_resample_standard_straight_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,160,0.1,true,22,3,161,see_decisions,130,0.9440993788819876,2,0.95,0,179.90877044259125,0,,0,0.1,straight,161,0,0,-5.19342,0.954815,0,0,22,22,22,22,88,20.46003169054847,2.046003169054847,1,5.0,6.00541,1.599879,0.8,5.11126,94.30420000000001,102.919,,,0.0,,,9.99975e-05,16,18,45.9837,0.954815,3.08541e-07,592,11,5.68566,2246,22,2,2.10587e-05,1,9,11,,0.4699494741344546,0.38792513360298625,0.17279527749478374,0.2623878710741255,2.203188620987654,25.47046397515528,1.270809421773197,0.1270809421773197,33.47648944099379,,,,0.0,,,5.496333333333333,-3.2534334099378883,392.3109296482412,4.569723618090452,2.972366807453416,3.130434782608696,,0.957381,0.00738143,37,-16.1141,-0.648329,161,42,0.25925925925925924,64,0.3950617283950617,80,0.49382716049382713,0,0,true,1123,2,25.0,standard,1592,0,1592,0,,138,22,1.0527822283046637,0.4030622971685259,sh_mpcc_resample_standard_straight_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc_resample,61,0.1,152,0.9440993788819876,161,9,8,0,204.60031690548468,20.46003169054847,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_straight_o2_c2_m3,sh_mpcc_resample_standard_straight_o2_c2_m3,nominal_resample,78,sh_mpcc_resample_standard_straight_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,161,0.1,true,37,3,162,see_decisions,116,0.9444444444444444,2,0.95,0,277.44564674913295,0,,0,0.1,straight,162,0,0,-5.66443,0.946383,0,0,37,37,37,37,148,17.66463805980702,1.7664638059807023,1,4.33951,7.3336,1.599972,0.8,4.10138,112.20700000000001,119.423,,,0.0,,,9.97638e-05,19,19,66.3005,0.946383,6.93045e-07,677,11,8.034619999999999,2246,41,2,8.45196e-05,6,10,12,,0.5229918535147217,0.566874839676686,0.2829435729445876,0.3229907873996753,1.8936968205521472,31.708278395061726,1.0904097567782112,0.10904097567782112,40.124225308641975,,,,0.0,,,6.139173789173789,4.543637174691358,417.2203282828283,4.846590909090909,3.2264955555555552,3.2962962962962963,,0.956549,0.00654926,24,-16.1141,-0.524015,162,41,0.25153374233128833,71,0.43558282208588955,93,0.5705521472392638,0,0,true,1123,2,25.0,standard,1584,0,1584,0,,124,37,0.9402902632414241,0.4541635756762986,sh_mpcc_resample_standard_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc_resample,48,0.1,153,0.9444444444444444,162,9,8,0,176.6463805980702,17.66463805980702,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3,non_dro,77,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,282,0.1,true,13,5,283,see_decisions,266,0.9858657243816255,2,0.95,0,107.37906126736473,0,,0,0.1,roundabout,283,0,0,-8.55151,0.946892,0,0,13,13,13,13,52,10.85212671,1.085212671,1,5.0,6.3914800000000005,1.4730599999999998,0.8,3.72147,87.5124,95.35839999999999,,,0.0,,,9.96915e-05,19,20,30.4717,0.946892,2.35138e-07,750,10,7.0825000000000005,2246,26,2,0.0,0,9,10,,0.13632661375939611,0.13735803921985815,0.07274026382978724,0.2717453434628975,6.842531182253521,20.853734982332156,0.3834673749116608,0.03834673749116608,28.41695477031802,,,,0.0,,,4.741075268817204,-13.571005909893993,355.97879858657245,3.0402826855123677,2.5596121908127207,0.9469964664310954,,0.957954,0.00795413,51,-16.1005,0.002,283,23,0.08098591549295775,35,0.12323943661971831,43,0.15140845070422534,0,0,false,1123,2,50.2596,shift_and_boost,2830,0,2830,0,,269,13,0.5347535637655402,0.31225934074742917,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc,28,0.1,279,0.9858657243816255,283,4,8,0,108.5212671,10.85212671,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_roundabout_o2_c2_m3,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3,non_dro,78,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,387,0.1,true,55,8,388,see_decisions,318,0.9561855670103093,2,0.95,0,114.07726735246676,0,,0,0.1,roundabout,388,0,0,-13.5043,0.929357,0,0,55,55,55,55,220,12.507863314664,1.2507863314664,1,3.13775,3.954685,1.573304,0.8,3.6794,132.51,141.36,,,0.0,,,9.97723e-05,19,21,70.0273,0.929357,2.55636e-07,683,10,7.35561,2246,19,2,0.0,0,11,12,,0.18843255249460308,0.21749960529715762,0.05276717610852713,0.21569500036340206,4.63641286714653,26.985569845360825,0.3223676112026804,0.03223676112026804,35.128732216494846,,,,0.0,,,5.219411375661376,5.220554868556701,376.6056701030928,4.073711340206185,2.9829290721649486,2.3556701030927836,,0.956059,0.00605908,69,-16.1005,0.002,388,112,0.2879177377892031,122,0.31362467866323906,137,0.35218508997429304,0,0,false,1123,2,50.2596,shift_and_boost,3880,0,3880,0,,332,55,0.4866448825986316,0.29247959106504084,sh_mpcc_shift_and_boost_roundabout_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc,108,0.1,371,0.9561855670103093,388,17,8,0,125.07863314664,12.507863314664,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_shift_and_boost_straight_o2_c2_m3,non_dro,77,sh_mpcc_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0.log,0,no_admissible_control,0,59,0.1,true,20,4,60,see_decisions,37,0.9333333333333333,2,0.95,0,177.36092746843923,0,,0,0.1,straight,59,0,1,41.0544,0.178166,0,1,20,20,20,20,80,18.2623831,1.8262383100000001,1,5.0,4.9652905,1.599974,0.8,4.17499,105.86,123.902,,,0.0,,,17.7456,14,16,44.9618,0.178166,0.0970359,616,24,13.1982,2246,26,2,0.0192368,18,10,10,,0.9808929050847458,0.9793334310344828,0.3685610062068966,0.44977088,0.4128676045,38.00707166666667,3.0953191694915256,0.30953191694915255,47.28045,,,,0.0,,,6.697572815533981,12.130059491525424,478.26666666666665,6.946666666666666,4.250235333333333,4.966666666666667,,0.956604,0.00660351,41,-13.611,-0.632611,59,25,0.4166666666666667,33,0.55,40,0.6666666666666666,0,0,false,1123,2,25.0,shift_and_boost,590,10,600,0,,39,20,1.6763973505689798,0.5338645074269833,sh_mpcc_shift_and_boost_straight_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc,24,0.1,56,0.9333333333333333,60,4,8,0,182.623831,18.2623831,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,shift_and_boost_straight_o2_c2_m3,sh_mpcc_shift_and_boost_straight_o2_c2_m3,non_dro,78,sh_mpcc_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,151,0.1,true,29,4,152,see_decisions,117,0.9605263157894737,2,0.95,0,164.69928406555994,0,,0,0.1,straight,152,0,0,-5.92176,0.885537,0,0,29,29,29,29,116,13.93200153821625,1.393200153821625,1,5.0,6.4435400000000005,1.5999970000000001,0.8,3.98039,87.7661,97.4059,,,0.0,,,9.87301e-05,16,18,41.7828,0.885537,2.63129e-07,608,10,5.38363,2246,51,2,5.50163e-05,3,9,11,,0.3882762768429108,0.37241255444167365,0.28807171719415897,0.28571597526759607,2.0744493999346405,27.562917105263157,0.9165790485668586,0.09165790485668586,35.56985131578947,,,,0.0,,,5.903445512820513,-3.0587100986842106,407.9894109861019,4.685638649900728,3.0350465460526315,2.6776315789473686,,0.956603,0.00660321,24,-16.1141,-0.520862,152,38,0.24836601307189543,63,0.4117647058823529,80,0.5228758169934641,0,0,false,1123,2,25.0,shift_and_boost,1511,0,1511,0,,122,29,0.8589926310013473,0.4227413852598812,sh_mpcc_shift_and_boost_straight_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc,39,0.1,146,0.9605263157894737,152,6,8,0,139.3200153821625,13.93200153821625,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_standard_roundabout_o2_c2_m3,non_dro,77,sh_mpcc_standard_roundabout_o2_c2_m3/seed_77/repeat_0.log,0,path_complete,1,284,0.1,true,29,12,285,see_decisions,255,0.9929824561403509,2,0.95,0,48.77692515878444,0,,0,0.1,roundabout,285,0,0,-13.3802,0.938851,0,0,29,29,29,29,116,8.26163832975,0.826163832975,1,3.35522,3.6273769999999996,1.075054,0.8,3.84782,96.0051,104.817,,,0.0,,,9.98717e-05,18,20,16.7102,0.938851,2.78263e-07,753,10,5.3547400000000005,2246,13,2,8.22362e-05,1,9,9,,0.1496688388465614,0.12195320145070422,0.06823123711267606,0.28324660445614036,4.866166252097902,24.1291449122807,0.28988204665789474,0.028988204665789472,32.039156842105264,,,,0.0,,,5.509572400388727,-13.02128465614035,389.5783174938402,3.5586061246040126,2.827431540350877,1.3614035087719298,,0.957902,0.00790188,56,-16.1005,0.002,285,23,0.08041958041958042,50,0.17482517482517482,82,0.2867132867132867,0,0,false,1123,2,50.2596,standard,2841,0,2841,0,,255,29,0.4166447946726544,0.3410116228385359,sh_mpcc_standard_roundabout_o2_c2_m3/seed_77/repeat_0,true,sh_mpcc,16,0.1,283,0.9929824561403509,285,2,8,0,82.6163832975,8.26163832975,,OK
reviewer_matrix,reviewer-pilot,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-base/reviewer-pilot,069d5523f8e5d469a1173338e820661ec2a97c4ee2f617321f977dc5ca19df1a,standard_roundabout_o2_c2_m3,sh_mpcc_standard_roundabout_o2_c2_m3,non_dro,78,sh_mpcc_standard_roundabout_o2_c2_m3/seed_78/repeat_0.log,0,path_complete,1,302,0.1,true,35,8,303,see_decisions,261,0.976897689768977,2,0.95,0,287.0655544408344,0,,0,0.1,roundabout,303,0,0,-14.406,0.943737,0,0,35,35,35,35,140,20.729473316,2.0729473316,1,4.99998,6.95933,1.59993,0.8,4.13949,122.469,132.349,,,0.0,,,9.94864e-05,18,20,42.916,0.943737,2.91192e-07,721,13,6.17865,2246,18,2,0.0,0,10,11,,0.2894751712027723,0.3139855252317881,0.1261062976821192,0.30537016864686467,5.203166666611843,25.535724422442243,0.6841410335313531,0.06841410335313532,33.510749504950496,,,,0.0,,,5.383823529411765,-8.038693673267327,375.2046204620462,4.025742574257426,2.95286303630363,2.128712871287129,,0.956385,0.00638508,66,-16.1005,-0.00787231,303,63,0.20723684210526316,94,0.3092105263157895,116,0.3815789473684211,0,0,false,1123,2,50.2596,standard,3030,0,3030,0,,267,35,0.7412908557983277,0.36691761953998836,sh_mpcc_standard_roundabout_o2_c2_m3/seed_78/repeat_0,true,sh_mpcc,37,0.1,296,0.976897689768977,303,7,8,0,207.29473316,20.729473316,,OK
