step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,22.045714,1,1,0,8.9999999954241616,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,17.264251999999999,1,1,0,8.9998773845958109,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,22.630277,1,1,0,8.997181608288356,20,1,0,-1,-1,-1,1,-1,-1,0,0
